ORIGIN,DEST
PHX,BFL
BIS,DFW
DFW,BIS
SAN,BOS
HDN,FLL
FLL,LAX
LAX,MCO
PHL,BOS
SRQ,JFK
BOS,RSW
LGB,LAS
FLL,BNA
BNA,FLL
LGA,MCO
SLC,LGB
BOS,DCA
BOS,FLL
SFO,FLL
JFK,MCO
FLL,SJU
SYR,BOS
FLL,JFK
LAX,JFK
MCO,EWR
SWF,MCO
BOS,PHL
FLL,BDL
BOS,FLL
MCO,PVD
FLL,AUS
AUS,FLL
LGB,JFK
SFO,JFK
SLC,LGB
LGB,SLC
SWF,FLL
FLL,SWF
BOS,SJU
SJU,BOS
FLL,BOS
JFK,MSY
MSY,JFK
FLL,SFO
MCO,JFK
JFK,FLL
MCO,BQN
CLE,BOS
LAS,LGB
LAX,BOS
FLL,LAX
DFW,BOS
JFK,ATL
ATL,JFK
MCO,BQN
BQN,MCO
MCO,SJU
BOS,SRQ
JFK,AUS
JFK,SJU
HPN,FLL
MCO,DCA
SJC,LGB
MCO,EWR
MCO,SWF
FLL,HPN
EWR,MCO
SRQ,BOS
CLT,MHT
MHT,CLT
DFW,DAY
LGA,DAY
DCA,IND
DFW,HSV
ORF,PHL
LGA,ORF
ORF,LGA
CLT,GPT
CLT,TYS
CLT,CAK
LGA,CAK
CLT,PNS
PHL,CVG
CLT,SAV
BHM,DCA
PHL,PVD
SBN,CLT
CLT,FAY
PHL,DAY
CLT,SHV
PHL,SYR
SYR,PHL
CLT,TLH
TLH,CLT
DCA,TLH
HPN,CLT
ORF,CLT
PHL,SRQ
SRQ,PHL
VPS,CLT
CLT,TYS
CLT,GRR
PHL,MSN
CLT,DTW
DTW,CLT
CLT,OMA
SEA,BOS
MCO,SEA
ORD,SEA
SEA,BOS
BOS,PDX
FLL,SEA
ADQ,ANC
ANC,ADQ
BRW,ANC
ANC,SCC
SCC,BRW
SCC,BRW
ANC,SCC
SEA,ANC
JNU,SIT
SIT,KTN
ANC,JNU
KTN,SIT
SEA,KTN
ANC,JNU
JNU,SEA
SEA,ANC
ANC,SEA
SEA,ANC
ANC,SEA
SEA,ANC
SEA,FAI
ANC,SEA
SEA,ANC
SEA,FAI
ANC,SEA
ANC,FAI
ANC,PDX
SAN,SEA
ANC,OME
FAI,SEA
ADK,ANC
ANC,ADK
SMF,SEA
FAI,ANC
LAX,ANC
SJC,SEA
SJC,PDX
LAX,FLL
FLL,LAX
LAX,SEA
SFO,FLL
LAX,PDX
SFO,PDX
SJC,SEA
ONT,PDX
PDX,SAN
SEA,GEG
SNA,SEA
SEA,MCI
BOS,LAX
SAN,BOS
LAX,SEA
BOS,SAN
SFO,PDX
LAX,SJC
LAX,SEA
SJC,LAX
SEA,SAN
SEA,LAX
SAN,SEA
SEA,IND
LAX,EWR
PSP,SEA
LAX,SEA
GEG,SEA
LAX,PDX
LAX,SEA
LAX,PDX
SAN,SEA
SAN,PDX
SAN,SEA
SJC,PDX
SEA,BOI
ONT,SEA
SEA,ONT
ONT,SEA
SEA,ONT
LAX,SEA
SEA,SMF
DFW,PDX
SEA,DEN
MCO,PDX
SEA,ANC
SAN,SEA
SAN,MCO
ANC,SEA
CHS,SEA
OGG,SAN
SFO,OGG
LAX,FLL
ANC,HNL
OGG,OAK
OGG,PDX
LAX,FLL
KOA,OAK
LAX,SEA
OGG,LAX
FAI,ANC
SFO,LAX
FLL,SEA
SEA,PHX
PHX,SEA
LAX,SFO
LAS,SEA
SEA,SLC
SLC,SEA
JFK,LAX
SEA,PSP
PSP,SEA
LAX,SEA
SFO,JFK
BUR,PDX
SEA,LAX
JFK,SEA
SEA,ABQ
SEA,SFO
DEN,SEA
MSP,SAN
SEA,AUS
SEA,SMF
SMF,SEA
SNA,SEA
PDX,SFO
SFO,PDX
SEA,SFO
SJC,SEA
SEA,SJC
BOS,SFO
SFO,BOS
BUR,SEA
SMF,SEA
LAX,PDX
SEA,PDX
PDX,SEA
LAS,LAX
LAX,SEA
SAN,SEA
PSP,PDX
PDX,PSP
PSP,PDX
SEA,SMF
SJC,SEA
LAS,PDX
SEA,LAS
LAS,SEA
PDX,LAS
LAS,SEA
SEA,DEN
SFO,SEA
SEA,LAS
LAX,BWI
BUR,SEA
SFO,SEA
LAS,PDX
SEA,SFO
LAS,SEA
LAS,SEA
SEA,LAX
LAX,PDX
SEA,MSP
SJC,SAN
LAX,SFO
SFO,LAS
LAS,SFO
SEA,DEN
SFO,LAS
LAS,SFO
SEA,BWI
LAX,SFO
SFO,LAS
LAX,SFO
PHX,SEA
SFO,SEA
SFO,SAN
SAN,SFO
SFO,SAN
SAN,SFO
SAN,SFO
SFO,LAX
LAX,ORD
CLT,BWI
LAS,LAX
DFW,SJU
DTW,DFW
SLC,DFW
EWR,CLT
MTJ,DFW
DTW,MIA
MIA,DTW
ORD,MCO
MIA,DEN
MSP,DFW
MIA,DFW
DFW,ONT
PHX,SLC
JFK,MIA
MIA,DFW
DFW,BOS
JFK,CLT
LAX,MSY
MSY,LAX
MIA,TPA
TPA,MIA
AUS,DFW
DFW,JAC
LAX,ATL
PHL,BOS
ORD,PHL
DFW,LAS
JAC,ORD
FAT,DFW
DFW,DEN
CLT,DFW
BNA,LAX
LAX,BNA
PHL,MIA
EWR,CLT
CLT,LAX
DFW,LAX
BOS,LAX
DFW,TUS
DFW,GUC
GUC,DFW
CLT,JFK
CLT,MEM
CLT,DCA
PHL,DFW
PHX,OAK
DFW,SMF
SMF,DFW
DFW,SFO
ONT,PHX
PHX,GEG
CLT,MIA
MIA,BOS
CLT,BNA
MKE,PHX
ATL,PHX
PHL,RSW
LAX,IND
SAN,DFW
CLT,DFW
LAS,CLT
CLT,IAH
PHX,SMF
PBI,CLT
LAX,CMH
CLT,MCO
PHX,SEA
LAX,DFW
RDU,PHX
CLT,FLL
PHX,SEA
TUS,DFW
DFW,MIA
MIA,IAH
DFW,CMH
BOS,PHL
PHL,BOS
MIA,ATL
DFW,SFO
SAN,PHX
DFW,ELP
LAX,DFW
MIA,LAX
RNO,PHX
LAX,LAS
PHX,SMF
DFW,MCO
PDX,PHX
PHX,PDX
LAX,ORD
LAX,DFW
RDU,ORD
MIA,DCA
JAC,DFW
SLC,ORD
DFW,MIA
DFW,TPA
MSP,JFK
SEA,HNL
JFK,ATL
SLC,ORD
SLC,DFW
ANC,SEA
JAC,SLC
SLC,LAX
ATL,SLC
JFK,TPA
SLC,ATL
IAH,SLC
JAC,SLC
SLC,JAC
SAN,SLC
SLC,SAN
TPA,CVG
MSP,RSW
SLC,MSP
ATL,MCI
DTW,BOS
LAX,SEA
DTW,TPA
SLC,CLE
SAN,SLC
SLC,MCO
DEN,LAX
SLC,CMH
SLC,AUS
JFK,MIA
ATL,CVG
CVG,ATL
SEA,ANC
SEA,AUS
ATL,SAN
DFW,DTW
DTW,MSY
LAX,DTW
LAX,TPA
SLC,SNA
SNA,SLC
SLC,LAX
ORD,PHX
EWR,PHX
TPA,SFO
EWR,MCO
ORD,AUS
IAH,DEN
FAT,ORD
DEN,ORD
EWR,SFO
DCA,IAH
LAX,IAH
LAX,HNL
HNL,LAX
SFO,DFW
IAH,SEA
SFO,HNL
LAX,HNL
MIA,EWR
LIH,SFO
IAH,MSY
ORD,IAH
MSP,ORD
PSP,EWR
ORD,LAX
ORD,MSP
IAH,LAS
EWR,IAH
ORD,CLE
SFO,CLE
EWR,IAD
ORD,MCO
MIA,EWR
DEN,DFW
JAC,DEN
EWR,CLE
AUS,ORD
ORD,BOS
DEN,BOS
SFO,PDX
DEN,MIA
EWR,SFO
MIA,ORD
DEN,LAX
MSY,IAH
SAN,SFO
IAD,ORD
PIT,DEN
EWR,IAH
ORD,DEN
IAH,SMF
IAD,BOS
SFO,LAX
DEN,PIT
ORD,PHL
SFO,ORD
SFO,SEA
EWR,IAH
ORD,LAX
LAX,IAD
SAN,IAD
JAC,IAH
SFO,EWR
ORD,LGA
SFO,SEA
EWR,SFO
IAD,MSY
JAX,DEN
IAD,IAH
DEN,ORD
LIH,LAX
ORD,SRQ
AUS,SFO
MSN,ORD
LAX,SFO
IAH,EWR
DEN,RNO
IAH,DEN
IAH,LAS
ORD,SFO
MCO,ORD
IAH,EWR
DEN,PDX
SFO,PSP
EWR,HNL
SFO,SAN
EWR,MSY
DEN,ORD
IAH,IAD
DEN,BOS
SFO,IAD
LAS,SFO
DEN,LGA
MCO,EWR
LAX,SFO
DEN,AUS
SFO,LAX
ORD,TPA
EWR,LAX
MIA,IAD
ORD,MIA
GUM,SPN
SPN,GUM
LNK,ATL
DTW,MBS
MBS,DTW
BWI,DTW
AZA,GJT
LAS,RNO
FLL,CVG
SFB,EVV
PIE,AVL
SAV,CLE
AZA,FSD
SFB,LEX
MSY,GRR
AZA,FAR
LEX,PIE
SFB,AVL
SYR,BNA
LAS,BIS
SAT,LAS
LAS,BLI
MSO,AZA
PVU,AZA
PIE,GRR
TYS,FLL
PGD,MDT
CLE,SRQ
PIE,LEX
FNT,PIE
PIA,AZA
ABE,BNA
PVU,TUS
LAS,GFK
IDA,AZA
RNO,LAS
TUS,IND
AZA,BIL
GJT,AZA
EUG,AZA
ALB,PGD
AZA,MOT
AZA,EUG
MFE,AZA
AZA,GTF
AVL,SFB
PIE,SYR
FLL,USA
EVV,SFB
LEX,FLL
LEX,PGD
BLI,AZA
LCK,FLL
BLI,LAX
AZA,XNA
PIE,AVL
FLL,TYS
GRR,MSY
TVC,SFB
SRQ,TYS
AZA,IDA
GFK,LAS
CVG,FLL
SRQ,CLE
PIT,PBI
GTF,AZA
LAS,MFR
LAX,MFR
PGD,LEX
BNA,ABE
FLL,AVL
PVU,AZA
AZA,MFE
SJU,SFB
PBI,PIT
BNA,GRR
XNA,AZA
USA,FLL
LAX,CVG
MFR,LAX
SDF,MSY
AVL,PIE
MSY,SDF
AZA,BLI
GRR,BNA
AVL,FLL
AZA,RAP
BIS,LAS
PIE,BNA
AZA,MSO
BNA,SYR
AZA,PSC
SYR,PGD
SFB,GRR
LAS,SAT
GRR,SFB
CVG,SAV
SFB,TVC
OMA,SFB
PIE,FNT
MOT,AZA
LAS,RDM
BNA,PIE
LAS,FAR
GRR,PIE
BWI,SAV
LAX,BLI
LEX,SFB
BLV,PGD
PGD,SDF
TYS,LAS
TUS,PVU
MDT,PGD
SDF,SFB
ATW,SFB
CVG,LAX
MFR,LAS
AVL,SFB
SDF,PGD
FAR,LAS
PSP,BLI
AZA,PVU
PSC,AZA
SFB,OMA
RAP,AZA
DFW,GEG
DFW,PIT
PIT,DFW
DFW,ROW
ROW,DFW
ORD,SUX
DFW,DRT
CMH,MIA
MIA,CMH
ORD,TYS
DFW,DRT
DRT,DFW
TYR,DFW
CVG,ORD
DFW,TYR
TYR,DFW
DFW,LIT
LIT,DFW
FAR,DFW
DFW,ACT
DFW,ABQ
PHX,BFL
BOS,TPA
BOS,LAS
BNA,FLL
LGB,SLC
JFK,SEA
TPA,JFK
JFK,SJU
RSW,BOS
BOS,SJC
BOS,DCA
AUS,FLL
LGB,SLC
TPA,BOS
PHX,BOS
BOS,PHX
SAN,BOS
JFK,ORH
DFW,BOS
MCO,SJU
BOS,SRQ
BOS,RIC
MCO,SLC
SLC,MCO
HPN,FLL
FLL,HPN
MCO,DCA
BQN,JFK
LAS,BOS
FLL,JFK
EWR,FLL
SRQ,BOS
STL,DCA
CLT,CAE
CLT,PNS
PNS,CLT
BTR,CLT
DAY,DFW
CLT,BHM
ORF,PHL
PHL,ORF
ORF,CLT
DCA,SDF
CLT,TYS
LGA,CAK
DAY,DCA
CLT,STL
STL,CLT
DFW,TYS
PHL,PNS
CLT,HSV
HSV,CLT
ORF,DCA
CLT,MEM
CLT,MKE
CLT,FAY
CLT,GNV
VPS,CLT
CLT,STL
AVL,CLT
MKE,CLT
GSP,CLT
PVD,DCA
CLT,HSV
DCA,PHL
MSN,PHL
CLT,FAY
FAY,CLT
CLE,DCA
DCA,CLE
CLT,DTW
DTW,CLT
CLT,HSV
HSV,CLT
DCA,LAN
LAN,DCA
GSO,CLT
FAY,CLT
JAN,CLT
DCA,SEA
BOS,SEA
SEA,MCO
SEA,JFK
BOS,SEA
BET,ANC
SEA,PHL
SEA,KTN
KTN,SIT
SIT,JNU
JNU,ANC
SEA,IAD
SEA,JNU
SEA,ANC
AUS,PDX
IAD,SEA
SEA,ANC
SEA,ANC
ANC,SEA
SEA,ANC
SEA,FAI
ANC,SEA
PHX,ANC
LAS,SEA
SEA,ANC
GEG,SEA
SJC,SEA
SAN,PDX
EWR,LAX
LAX,SEA
SFO,FLL
LAX,SEA
BOS,SFO
SFO,PDX
SJC,SEA
SEA,LAX
JFK,LAX
LAX,SEA
PDX,SMF
LAX,SEA
BOS,SAN
LAX,SEA
LAX,JFK
LAX,JFK
SNA,SEA
PSP,SEA
PDX,LAX
PDX,JFK
PDX,LAX
LAX,SEA
LAX,SEA
TPA,SEA
PSP,SEA
SAN,PDX
SMF,PDX
SJC,PDX
PHX,PDX
ONT,SEA
AUS,SEA
TUS,SEA
PDX,LAS
JFK,SFO
SEA,GEG
SEA,ANC
MSY,SEA
RDU,SEA
DCA,PDX
SAN,EWR
EWR,SJC
SJC,EWR
SEA,EWR
EWR,SEA
SEA,MSY
SMF,SEA
SEA,KOA
SEA,HNL
LAX,OGG
OGG,SFO
KOA,PDX
SFO,OGG
SEA,OGG
LAX,FLL
HNL,SJC
PDX,KOA
KOA,OAK
SFO,KOA
HNL,SAN
SEA,HNL
BOI,SEA
SAN,HNL
SEA,BOI
BOI,SEA
GEG,SEA
FLL,SEA
PHX,SEA
SEA,PHX
PHX,SEA
PHX,SEA
PHX,SEA
LAS,SEA
PHX,PDX
PHX,PDX
SEA,HNL
SEA,GEG
BUR,SEA
SFO,JFK
SEA,LAX
JFK,SEA
IAD,SFO
SAN,SEA
SEA,AUS
DEN,SEA
SMF,SEA
SFO,AUS
SFO,MCO
MCO,SFO
SJC,SEA
SJC,SEA
BOS,SFO
PHX,SEA
SEA,PDX
AUS,SJC
SEA,PIT
PIT,SEA
SEA,BNA
SEA,PDX
PDX,SEA
SNA,SEA
LAX,PDX
LAS,PDX
SEA,LAS
LAS,SEA
SFO,SEA
SEA,DEN
SFO,SEA
BUR,SEA
SFO,SEA
SFO,SEA
SFO,SEA
LAS,SEA
SFO,SEA
SEA,MSP
SFO,LAS
LAS,SFO
LAS,SFO
LAS,SFO
SFO,LAX
LAX,SFO
SFO,LAX
SAN,SFO
SFO,SAN
SFO,LAX
SEA,SAN
CLT,SAT
DFW,JAX
PHX,MSP
CLT,BWI
DFW,SJU
LAX,DFW
CLT,ORD
BNA,DFW
DFW,BNA
MTJ,DFW
DEN,MIA
LAX,DFW
MIA,ATL
DFW,ABQ
MIA,PHL
STL,PHX
PHL,MIA
BUR,DFW
RDU,DFW
IAD,DFW
SDF,LAX
DEN,DFW
DFW,AUS
FAT,DFW
ILM,CLT
SAN,ORD
DFW,PSP
PHX,ATL
PHL,MIA
LAX,IAH
PHL,SEA
STL,LAX
MIA,MCO
CLT,BNA
PHX,PHL
PHL,LAX
DFW,ONT
PHX,AUS
SEA,PHX
DFW,PHX
CLT,DFW
SYR,CLT
PHX,RNO
RNO,PHX
DFW,RDU
PHX,DFW
MCO,CLT
CLT,FLL
DFW,PHX
DFW,MIA
DFW,SJU
DFW,FLL
FLL,DFW
DFW,MIA
ORD,AUS
DFW,DEN
DFW,MIA
DFW,TPA
DFW,IAH
MIA,LAX
ORD,DFW
PHL,ORD
PHX,DEN
PHX,PDX
PHX,BOS
PHL,ORD
MKE,DFW
PHX,JFK
ATL,MIA
ORD,DFW
PHX,SFO
ORD,ATL
JAC,DFW
DFW,ELP
ELP,DFW
DFW,TUL
PHX,MSP
LAX,DEN
CLT,AUS
SEA,RDU
LAX,DEN
SFO,SEA
BOS,PBI
PBI,BOS
ATL,AUS
ATL,SJU
SJU,ATL
PHL,ATL
JFK,FLL
ATL,SRQ
ATL,DTW
ATL,PBI
ATL,DTW
MCO,DTW
MSP,MSO
SEA,ANC
ATL,MEM
ATL,CMH
ORD,ATL
RDU,ATL
RDU,MCO
ATL,LEX
FLL,RDU
ATL,IND
RSW,ATL
HNL,SEA
MSP,MSY
PDX,SLC
SLC,PDX
MSY,ATL
MCO,LAX
ATL,MCO
SLC,MCO
LAS,LAX
LAX,LAS
LAX,ATL
LAX,ATL
JFK,MSP
HNL,LAX
LAS,DTW
LAX,DTW
MSP,IAH
BNA,ATL
MSY,ATL
ATL,SRQ
SRQ,ATL
KOA,LAX
ATL,JAX
JAX,ATL
ATL,BHM
BHM,ATL
LAX,MSP
RDU,LAX
ATL,MCO
SAN,SEA
GSO,ATL
SNA,SLC
LAX,DEN
MIA,RDU
RDU,MIA
MCO,ATL
HDN,MSP
JFK,DEN
MSP,ATL
DEN,SEA
MSP,ATL
DEN,SEA
LAX,MCO
CVG,LAX
ATL,BDL
BDL,ATL
ATL,BDL
ATL,RSW
RSW,ATL
ATL,ECP
ECP,ATL
DFW,LAX
SLC,DFW
RSW,LGA
ATL,DFW
BOS,LAX
SJC,SLC
SLC,SJC
MCO,ATL
SEA,HNL
TPA,ATL
JAC,MSP
MSP,JAC
DAB,ATL
ATL,SAT
MIA,MSP
MSP,MIA
SLC,SNA
SNA,SLC
LAX,MSP
JAC,ATL
SLC,IAH
RSW,ATL
BOS,PBI
PBI,BOS
LAS,SLC
LAX,SLC
MSY,SLC
SNA,MSP
SLC,DTW
ATL,TPA
TPA,ATL
ATL,SAT
SAT,ATL
ATL,SAV
SAV,ATL
BOS,SLC
BOS,DTW
MCO,ATL
LGA,IAH
SEA,PHX
JAC,SLC
DFW,ATL
TPA,ATL
SAN,SLC
IAH,SLC
JFK,MSP
JAC,SLC
SAN,SLC
SFO,SEA
LAX,BNA
ATL,MEM
MEM,ATL
MSP,BNA
SAN,LAX
RDU,MSP
ATL,FLL
BOS,LAS
CHS,JFK
LAX,SEA
ATL,MCI
MCI,ATL
SAN,SLC
SLC,SAN
MCO,RDU
SEA,LAS
DCA,ATL
LAX,SLC
ATL,MSY
HNL,LAX
PNS,ATL
LAS,SLC
MSY,JFK
LGA,ATL
BOS,MSP
LAS,SEA
ATL,ORD
ORD,ATL
ATL,BNA
ATL,TPA
SAN,SLC
SLC,SEA
ATL,CVG
LAS,LAX
JFK,MSY
DTW,DFW
SNA,SLC
OAK,ONT
OAK,PDX
OAK,PDX
OAK,PDX
OAK,PHX
OAK,SAN
OAK,SEA
OAK,SLC
OAK,SLC
OAK,SNA
OAK,SNA
OAK,STL
OGG,HNL
OGG,HNL
OMA,DAL
ONT,DAL
ONT,MDW
ONT,OAK
ONT,SMF
PBI,BWI
PDX,DEN
PDX,DEN
PDX,PHX
PDX,SMF
PHL,BNA
PHL,MCO
PHL,STL
PHX,AUS
PHX,BOI
PHX,DEN
PHX,DEN
PHX,ELP
PHX,GEG
PHX,LAX
PHX,LAX
PHX,MDW
PHX,MDW
PHX,MSP
PHX,OAK
PHX,PDX
PHX,PDX
PHX,SAN
PHX,SAT
PHX,SEA
PHX,SEA
PHX,SEA
PHX,SFO
PHX,SLC
PHX,SLC
PHX,SLC
PHX,SMF
PHX,SMF
PIT,DAL
PIT,HOU
PIT,RSW
RDU,DAL
RNO,DEN
RNO,SAN
ROC,BWI
RSW,ATL
RSW,BDL
RSW,CMH
RSW,IND
RSW,PIT
SAN,BWI
SAN,DEN
SAN,DEN
SAN,DEN
SAN,DEN
SAN,DEN
SAN,GEG
SAN,OAK
SAN,OAK
SAN,OAK
SAN,PDX
SAN,PHX
SAN,SJC
SAN,SLC
SAN,SMF
SAN,SMF
SAN,SMF
SAT,ATL
SAT,DAL
SAT,ELP
SAT,HOU
SAT,MCO
SAT,TPA
SEA,LAS
SEA,OAK
SEA,OAK
SEA,SAN
SEA,SJC
SEA,SMF
SEA,SMF
SFO,DEN
SFO,LAS
SJC,AUS
SJC,BUR
SJC,DAL
SJC,HOU
SJC,MDW
SJC,ONT
SJC,PDX
SJC,PHX
SJC,SAN
SJC,SAN
SJC,SEA
SJC,SEA
SJC,SEA
SJC,SLC
SJC,STL
SLC,DAL
SLC,DEN
SLC,PHX
SMF,BUR
SMF,ONT
SMF,PDX
SMF,PHX
SMF,SAN
SMF,SEA
SNA,DEN
SNA,LAS
SNA,LAS
STL,ATL
STL,ATL
STL,AUS
STL,AUS
STL,BNA
STL,BNA
STL,BOS
STL,CMH
STL,DAL
STL,DAL
STL,DAL
STL,DAL
STL,DEN
STL,DTW
STL,HOU
STL,HOU
STL,HOU
STL,ICT
STL,MDW
STL,OAK
STL,OKC
STL,OKC
STL,PHX
STL,PHX
STL,SAT
STL,SEA
TPA,ATL
TPA,BNA
TPA,BNA
TPA,FLL
TPA,HOU
TPA,PVD
TPA,RDU
TPA,ROC
TUL,HOU
TUL,HOU
BOS,CLE
ORF,BOS
SHV,ATL
MSP,PHL
ATL,HSV
HSV,ATL
CAK,ATL
TRI,ATL
JFK,BWI
BOS,BNA
FAR,MSP
MSP,FAR
JFK,PIT
MSP,PIT
ATL,GSP
ORF,LGA
BNA,IAH
BHM,IAH
CVG,ORD
RDU,ORD
IAH,TYS
PVD,ORD
EWR,DCA
BTR,IAH
CMH,IAH
IAH,MEM
IAH,BTR
OKC,IAH
CAK,IAH
PNS,IAH
IAH,AUS
IAH,DFW
IAH,GSP
IAH,OKC
OKC,IAH
RDU,IAH
IAH,BHM
IAH,ATL
IAH,LGA
IAH,OKC
OMA,IAH
RSW,IAH
DFW,IAH
IAH,SLC
JAN,IAH
IAH,ATL
IAH,DTW
PNS,IAH
MEM,IAH
CLT,IAD
IAH,TUL
ATL,IAH
BHM,IAH
OKC,IAH
CLT,IAH
MEM,IAH
IAH,CLT
BNA,IAH
HRL,IAH
GSP,IAH
HSV,IAH
DCA,IAH
IAH,ATL
IAH,CRP
IAH,MFE
AUS,IAH
IAH,DCA
IAD,LGA
BTR,IAH
IAH,DCA
IAH,OKC
IAH,HSV
GRR,IAH
DFW,IAH
IAH,TUS
MOB,IAH
DCA,IAH
IAH,OMA
HSV,IAH
IAH,LFT
IAH,PSP
HSV,IAH
MSP,IAD
IAH,CHS
TUS,IAH
PNS,IAH
IAH,ELP
IAH,PNS
IAH,TUL
IAH,CRP
IAH,CHS
SLC,IAH
IAH,RSW
DTW,IAH
IAD,OKC
LFT,IAH
IAD,DFW
LGA,IAH
IAH,ELP
IAH,MEM
IAH,RNO
IAH,MOB
PIT,IAH
ELP,IAH
JAN,IAH
IAH,CLT
CRP,IAH
ELP,PHX
DFW,HOU
DFW,FSD
FSD,DFW
PHX,IAH
JAN,DFW
DFW,LFT
BUR,PHX
PHX,BUR
ELP,PHX
MRY,PHX
PHX,MRY
ELP,PHX
PHX,ELP
MSN,DFW
OAK,PHX
PHX,OAK
DFW,OKC
OKC,DFW
PHX,OKC
SAF,PHX
TUL,DFW
ELP,DFW
PHX,DRO
TUS,PHX
PHX,YUM
YUM,PHX
DFW,TUL
DFW,HOU
DFW,HOU
HOU,DFW
MRY,PHX
PHX,MRY
PHX,BUR
LBB,PHX
DFW,CRP
DFW,HSV
HSV,DFW
MOB,DFW
DFW,CRP
DFW,LBB
SDF,DFW
DFW,LBB
MAF,PHX
DFW,ELP
PIA,DFW
DFW,MAF
MAF,DFW
MTJ,PHX
PHX,FSD
DFW,BFL
FSD,DFW
CLT,GSP
GSP,CLT
CLT,CAK
CLT,GRR
CID,CLT
CLT,CID
DCA,PNS
CLT,OAJ
OAJ,CLT
CLT,DAY
DCA,IND
CLT,OAJ
CHA,CLT
CLT,CHA
CLT,ATL
CLT,TLH
TLH,CLT
DCA,BGR
STL,CLT
CLT,LIT
CLT,ORF
ORF,CLT
VPS,CLT
GSP,CLT
SAV,CLT
ATL,CLT
CLT,MYR
CLT,BTV
CLT,MKE
CLT,LEX
CLT,ABE
CLT,VPS
DCA,CHS
CLT,TLH
TLH,CLT
CLT,AVL
BHM,CLT
CLT,MYR
CLT,SDF
CLT,BTR
CLT,CHO
CLT,MYR
PHL,ORF
DCA,TYS
TYS,DCA
DAY,DFW
DCA,HPN
HPN,DCA
CAE,DCA
CLT,EWN
ORF,CLT
PHL,AVL
AVL,CLT
BDL,DCA
DCA,BDL
DCA,GSP
BHM,CLT
DCA,CAK
CLT,RIC
CLT,SRQ
DCA,CHA
MYR,CLT
CLT,PIA
PIA,CLT
CLT,DAB
RIC,CLT
CLT,AVL
BNA,CLT
CRW,CLT
GNV,CLT
CHA,DCA
ROC,CLT
PNS,DCA
MOB,CLT
CLT,OKC
AGS,CLT
CLT,AGS
CLT,GSP
GSP,CLT
ATL,CLT
CLT,ATL
CLT,ECP
CLT,MYR
JAN,DCA
CLT,GSP
CLE,PHL
PHL,CLE
CLT,TLH
CLT,ORF
CLT,CAK
CLT,ORF
ORF,CLT
PHL,DCA
CLT,CRW
CRW,CLT
PHL,SYR
SYR,PHL
CLT,MLB
PHL,GSP
CLT,IND
IND,CLT
CLT,DSM
DSM,CLT
DCA,ROC
DCA,GRR
CLT,EWN
EWN,CLT
CLT,FAY
FAY,CLT
CAK,CLT
CLT,CAK
CLT,FNT
FNT,CLT
CLT,MKE
CLT,MKE
CLT,AVP
BDL,DCA
DCA,BDL
CLT,SAV
SAV,CLT
CLT,SDF
SDF,CLT
CHA,PHL
CLT,SRQ
DCA,HSV
HSV,DCA
CLT,PIA
DCA,HSV
OKC,CLT
CLT,PHF
CLT,PNS
TYS,PHL
CLT,GSO
GSO,CLT
BTR,CLT
CLT,BTR
GSP,DCA
JAN,DFW
MLB,PHL
JAX,CLT
CLT,AVL
CLT,LIT
LIT,CLT
OGG,LAX
CLT,MCI
DFW,SEA
KOA,DFW
LAX,OGG
CLT,SLC
ORD,LAX
OGG,LAX
LAX,OGG
LAX,LIH
CHS,CLT
CLT,CHS
LAX,ORD
DFW,DTW
ORF,DFW
SFO,LAX
DFW,ATL
DFW,HDN
HDN,DFW
JFK,LAX
DFW,SLC
DFW,MSY
PHX,LAX
IAH,PHX
BNA,DFW
PHX,DFW
MIA,DCA
RSW,CLT
EWR,PHX
ATL,DFW
DFW,DSM
EWR,DFW
PHX,SLC
SLC,PHX
ORD,DEN
ATL,LAX
LAX,ATL
ONT,DFW
CLT,IAD
DFW,SFO
DFW,SAT
DFW,AUS
PHX,EWR
DFW,MSY
SNA,PHX
DFW,RDU
RDU,DFW
LAX,IND
LGA,DFW
PHL,SJU
SJU,PHL
PHL,SJU
PHL,MIA
DFW,COS
ORD,SAT
CLT,MIA
LAX,CLT
AUS,DFW
DFW,AUS
JFK,MIA
DFW,STL
STL,DFW
DFW,SAN
SAN,DFW
JFK,DFW
RDU,LAX
JAX,CLT
LGA,DFW
PHL,LAX
TPA,CLT
IAH,CLT
AUS,CLT
CLT,PBI
CLT,ATL
CLT,LAX
FLL,CLT
PHX,LAS
PHL,TPA
BOI,PHX
PHX,BOI
PHL,DFW
ORD,AUS
RSW,DFW
OAK,PHX
DFW,JAX
ONT,DFW
LAX,SFO
MSY,DFW
RDU,DFW
MIA,CLT
CLT,IAH
LGA,DFW
ORD,STL
DCA,MIA
LAX,CLT
DFW,MIA
MCO,MIA
MIA,MCO
DFW,TPA
ORD,RSW
RNO,DFW
PHL,CLT
DFW,SAN
CMH,DFW
DFW,ORD
PHX,DFW
LAX,MIA
DCA,DFW
DFW,PDX
ORD,IAH
DFW,MCO
PHX,SEA
ORD,RSW
FLL,ATL
BOS,SJU
FLL,BWI
FLL,ACY
PHL,MCO
MCO,RDU
FLL,LAX
FLL,DTW
LAS,PHL
ATL,FLL
FLL,ORD
FLL,CMH
FLL,PIT
MSP,FLL
BOS,FLL
FLL,BOS
MCO,BWI
FLL,LGA
DTW,LAS
LAX,ORD
PHL,MCO
MCO,PHL
LAS,EWR
LAS,ATL
PHL,ATL
MCO,LBE
